date,id,city,district,address,coordinates,travel_time,condition,new_building,price,condominium_fee,condominium_operation_fee,condominium_financial_fee,condominium_land_rent_fee,area,rooms,floor,top_floor,balcony,sauna,beach,building_year,apartments_in_building,lvi_upcoming,lvi_past
2023-03-02,1327035.0,2,254,"Vallikallionkuja 4, 02650 Espoo","60.226127, 24.820829",31.0,1,0.0,188000.0,231.0,231.0,0.0,0.0,55.0,2.0,2.0,0.0,1,0,0,1984.0,48.0,1,0
2023-03-02,1337523.0,2,112,"Huvilinnanmäki 10, 02600 Espoo","60.216129, 24.807563",27.0,3,0.0,229000.0,248.59,228.25,20.34,0.0,41.5,2.0,2.0,0.0,1,1,0,2001.0,32.0,0,0
2023-03-02,21106976.0,3,181,"Takomotie 14 A, 00380 Helsinki","60.217241, 24.870879",29.0,3,0.0,314000.0,343.94,243.6,82.94,0.0,58.0,2.0,1.0,0.0,1,1,0,2005.0,48.0,0,0
2023-03-02,548528.0,1,51,"Kaivokselantie 5a A, 01610 Vantaa","60.265228, 24.873237",41.0,3,0.0,239000.0,1403.6,243.6,1160.0,0.0,58.0,3.0,4.0,1.0,1,0,0,2018.0,24.0,0,0
2023-03-02,67061.0,3,226,"Hämeentie 21 A, 00500 Helsinki","60.186323, 24.961527",12.0,2,0.0,249000.0,273.78,136.5,137.28,0.0,39.0,2.0,8.0,1.0,0,0,0,,,1,0
2023-03-02,67069.0,3,226,"Vilhonvuorenkuja 20 G, 00500 Helsinki","60.187017, 24.964573",15.0,2,0.0,288000.0,317.74,253.65,64.09,0.0,44.5,1.0,7.0,1.0,0,0,0,1927.0,,0,0
2023-03-02,20768733.0,3,175,"Maasälväntie 4 A, 00710 Helsinki","60.236211, 25.009657",31.0,2,0.0,152000.0,180.6,180.6,0.0,0.0,40.5,2.0,6.0,0.0,0,0,0,1964.0,48.0,0,0
2023-03-02,20383952.0,3,136,"Sinkilätie 1 A, 00970 Helsinki","60.232992, 25.112079",35.0,3,0.0,165000.0,234.3,149.1,0.0,85.2,35.5,2.0,1.0,0.0,0,0,0,2020.0,27.0,1,0
2023-03-02,1341586.0,3,227,"Messeniuksenkatu 9, 00250 Helsinki","60.188277, 24.914016",16.0,3,0.0,265000.0,246.0,246.0,0.0,0.0,41.0,2.0,6.0,0.0,0,0,0,1936.0,36.0,1,0
2023-03-02,17167204.0,2,236,"Aarnivalkeantie 5 A 9, 02100 Espoo","60.182092, 24.804793",33.0,3,,310000.0,276.74,137.0,139.74,0.0,45.0,2.0,3.0,0.0,1,0,0,1957.0,,0,0
2023-03-02,20328570.0,1,51,"Kaivosrinteentie 2 Ö, 01610 Vantaa","60.269403, 24.871527",40.0,3,0.0,165000.0,348.0,214.6,133.4,0.0,58.0,2.0,1.0,0.0,1,0,0,1963.0,232.0,0,0
2023-03-02,1341195.0,3,59,"Eteläinen Rautatiekatu 14 b, 00100 Helsinki","60.168954, 24.926259",11.0,3,0.0,358000.0,441.6,240.0,43.2,158.40000000000003,48.0,2.0,2.0,0.0,1,0,0,1989.0,56.0,0,0
2023-03-02,21908891.0,2,153,"Niittyportti 2 B 68, 02200 Espoo","60.170741, 24.772784",31.0,5,1.0,362100.0,1635.75,241.5,1394.25,0.0,57.5,3.0,4.0,0.0,1,0,0,2023.0,76.0,0,0
2023-03-02,20029127.0,3,97,"Käpyläntie 9 C, 00600 Helsinki","60.216341, 24.959406",28.0,3,0.0,179000.0,752.1,90.3,574.2,87.6,30.0,1.0,4.0,0.0,0,0,0,2020.0,66.0,1,0
2023-03-02,20358910.0,3,15,"Kangaspellontie 7a B, 00350 Helsinki","60.209548, 24.883408",30.0,3,0.0,228000.0,283.5,283.5,0.0,0.0,40.5,2.0,3.0,1.0,0,0,0,1960.0,30.0,0,0
2023-03-02,20156993.0,3,255,"Sturenkatu 38 B, 00550 Helsinki","60.19586, 24.959247",19.0,3,0.0,315000.0,426.87,341.7,85.17,0.0,51.0,2.0,4.0,1.0,0,0,0,1927.0,39.0,0,0
2023-03-02,20861050.0,3,103,"Kaupintie 4 D, 00440 Helsinki","60.232433, 24.887017",21.0,3,0.0,237000.0,324.6,270.0,54.6,0.0,60.0,2.0,3.0,0.0,1,0,0,1979.0,148.0,1,1
2023-03-02,,3,255,"Teollisuuskatu 22 B 26, 00520 Helsinki","60.194698, 24.94364",22.0,3,0.0,368000.0,158.4,158.4,0.0,0.0,48.0,2.0,2.0,0.0,1,1,0,2016.0,46.0,1,0
2023-03-02,21414532.0,1,149,"Myyrmäentie 2e A 105, 01600 Vantaa","60.264876, 24.852353",29.0,5,1.0,295700.0,0.0,0.0,0.0,0.0,57.5,3.0,14.0,0.0,1,1,0,2023.0,121.0,0,0
2023-03-02,21504051.0,1,149,"Myyrmäentie 2e A 96, 01600 Vantaa","60.264876, 24.852353",29.0,5,1.0,305700.0,0.0,0.0,0.0,0.0,58.0,3.0,13.0,0.0,1,1,0,2023.0,121.0,0,0
2023-03-02,21625884.0,1,75,"Safiirikuja 5 B, 01700 Vantaa","60.316748, 24.849029",35.0,3,0.0,193500.0,233.29,157.85,0.0,75.44,41.0,2.0,7.0,0.0,1,0,0,2018.0,80.0,1,0
2023-03-02,21763652.0,1,149,"Myyrmäentie 2e A 93, 01600 Vantaa","60.264876, 24.852353",29.0,5,1.0,236200.0,0.0,0.0,0.0,0.0,44.5,2.0,12.0,0.0,1,0,0,2023.0,121.0,0,0
2023-03-02,20763865.0,1,149,"Myyrmäentie 2e A 91, 01600 Vantaa","60.264876, 24.852353",29.0,5,1.0,286100.0,0.0,0.0,0.0,0.0,57.5,3.0,12.0,0.0,1,1,0,2023.0,121.0,0,0
2023-03-02,1341149.0,3,182,"Adolf Lindforsin tie 5, 00400 Helsinki","60.229892, 24.892045",25.0,2,0.0,229000.0,220.0,200.0,20.0,0.0,47.0,2.0,5.0,0.0,1,0,0,1956.0,90.0,1,1
2023-03-02,21993656.0,1,128,"Laajavuorentie 6 C, 01620 Vantaa","60.28135, 24.846386",36.0,3,0.0,159000.0,272.55,97.65,174.9,0.0,31.5,1.0,2.0,0.0,1,0,0,2020.0,103.0,0,0
2023-03-02,21534384.0,1,128,"Laajavuorentie 6 B, 01620 Vantaa","60.28135, 24.846386",36.0,3,0.0,214000.0,367.55,131.75,235.8,0.0,42.5,2.0,5.0,0.0,1,0,0,2020.0,103.0,0,0
2023-03-02,1340976.0,3,4,"Tivolitie 2, 00510 Helsinki","60.190983, 24.941586",16.0,3,0.0,315000.0,213.85,178.6,35.25,0.0,47.0,2.0,3.0,0.0,0,0,0,1961.0,25.0,0,0
2023-03-02,,2,72,"Marinportti 2 E 13, 02320 Espoo","60.15737, 24.626357",48.0,5,1.0,199500.0,693.56,135.0,456.86,101.7,30.0,1.0,2.0,0.0,1,0,0,2022.0,48.0,0,0
2023-03-02,20489489.0,3,187,"Jokipellontie 16 C, 00720 Helsinki","60.246192, 24.985553",27.0,3,0.0,187000.0,227.25,227.25,0.0,0.0,50.5,2.0,1.0,0.0,0,0,0,1981.0,38.0,0,0
2023-03-02,,2,72,"Marinkallio 18 A 2, 02320 Espoo","60.157706, 24.624026",45.0,5,1.0,303000.0,1083.06,229.5,687.81,165.75,51.0,2.0,1.0,0.0,1,1,0,2022.0,35.0,0,0
2023-03-02,21292803.0,3,108,"Lauttasaarentie 36 C, 00200 Helsinki","60.160358, 24.878637",14.0,3,0.0,345000.0,295.25,257.6,37.65,0.0,56.0,2.0,1.0,0.0,0,0,0,1938.0,38.0,0,0
2023-03-02,546688.0,2,223,"Suurpellon puistokatu 8 B, 02250 Espoo","60.1855, 24.743046",37.0,3,0.0,193000.0,145.55,145.55,0.0,0.0,35.5,1.0,1.0,0.0,0,0,0,2017.0,60.0,1,0
2023-03-02,21177525.0,3,235,"Muuttolinnuntie 14 B, 00780 Helsinki","60.258709, 24.996955",29.0,3,0.0,159000.0,275.76,216.0,59.76,0.0,36.0,1.0,2.0,0.0,1,1,0,1984.0,42.0,0,0
2023-03-02,64397.0,3,86,"Koskelantie 64a A, 00600 Helsinki","60.214969, 24.96296",29.0,3,0.0,269000.0,306.13,158.0,148.13,0.0,39.5,2.0,7.0,1.0,0,0,0,2021.0,,1,0
2023-03-02,547350.0,3,83,"Kaarenjalka 3 C, 00940 Helsinki","60.238404, 25.075318",31.0,2,0.0,168000.0,268.8,201.6,0.0,0.0,56.0,2.0,1.0,0.0,1,0,0,1968.0,216.0,1,1
2023-03-02,3957.0,2,153,"Niittyportti 2 C 95, 02200 Espoo","60.170741, 24.772784",31.0,3,1.0,224000.0,750.97,128.1,622.87,0.0,30.5,1.0,2.0,0.0,1,0,0,2023.0,76.0,0,0
2023-03-02,3916.0,2,153,"Niittyportti 2 B 56, 02200 Espoo","60.170741, 24.772784",31.0,3,1.0,309900.0,1071.56,207.9,863.66,0.0,49.5,2.0,2.0,0.0,1,1,0,2023.0,76.0,0,0
2023-03-02,17043828.0,3,53,"Kalasatamankatu 9, 00580 Helsinki","60.187558, 24.979724",13.0,3,,389000.0,192.74,186.75,0.0,0.0,41.5,2.0,18.0,0.0,0,0,0,2019.0,,0,0
2023-03-02,20494676.0,1,157,"Nissaksentie 20 B, 01200 Vantaa","60.284731, 25.129896",52.0,3,0.0,179000.0,232.2,232.2,0.0,0.0,54.0,2.0,2.0,1.0,1,1,0,2007.0,19.0,1,0
2023-03-02,1341619.0,3,15,"Kauppalantie 12, 00320 Helsinki","60.210669, 24.896706",27.0,2,0.0,256000.0,497.16,162.0,335.16,0.0,36.0,2.0,1.0,0.0,1,0,0,1957.0,18.0,0,0
2023-03-02,21869531.0,3,226,"Pääskylänrinne 7 A, 00500 Helsinki","60.188716, 24.966141",16.0,2,0.0,324000.0,277.02,248.4,28.62,0.0,56.0,2.0,3.0,0.0,0,0,0,1927.0,89.0,0,0
2023-03-02,21703140.0,3,94,"Karmiinikuja 4 B, 00430 Helsinki","60.260363, 24.893386",38.0,3,0.0,248000.0,298.45,150.4,0.0,148.05,47.0,2.0,3.0,0.0,1,0,0,2018.0,41.0,0,0
2023-03-02,20280583.0,3,108,"Lauttasaarentie 1 C, 00200 Helsinki","60.161726, 24.892522",21.0,3,0.0,389000.0,162.0,162.0,0.0,0.0,40.5,2.0,4.0,0.0,1,0,0,2016.0,57.0,0,0
2023-03-02,,3,135,"Kuusitie 5 A 15, 00270 Helsinki","60.195056, 24.899325",19.0,3,0.0,348000.0,280.8,280.8,0.0,0.0,52.0,2.0,2.0,0.0,0,0,0,1945.0,50.0,0,0
2023-03-02,20461677.0,3,34,"Mäyrätie 14 A 2, 00800 Helsinki","60.202124, 25.029565",26.0,3,0.0,172000.0,195.07,153.6,41.47,0.0,31.0,1.0,1.0,0.0,0,0,0,1954.0,64.0,0,0
2023-03-02,1342188.0,1,237,"Kielotie 15d A 9, 01300 Vantaa","60.294822, 25.039011",22.0,5,1.0,326000.0,960.22,232.0,728.22,0.0,58.0,2.0,3.0,0.0,1,0,0,2023.0,41.0,0,0
2023-03-02,21451239.0,1,39,"Laulukuja 4-6 C, 01390 Vantaa","60.336098, 25.027892",41.0,3,0.0,222000.0,392.62,234.0,158.62,0.0,58.5,3.0,2.0,1.0,0,0,0,2016.0,32.0,0,0
2023-03-02,1340584.0,3,55,"Kaarlenkatu 10, 00530 Helsinki","60.185988, 24.95114",14.0,3,0.0,347000.0,262.5,262.5,0.0,0.0,52.5,2.0,3.0,0.0,0,0,0,1929.0,96.0,1,0
2023-03-02,1342088.0,1,237,"Kielotie 15d A 5, 01300 Vantaa","60.294822, 25.039011",22.0,5,1.0,255700.0,718.4,146.0,572.4,0.0,36.5,2.0,2.0,0.0,1,0,0,2023.0,41.0,0,0
2023-03-02,1341344.0,3,125,"Notkotie 36, 00700 Helsinki","60.258894, 25.003267",35.0,3,0.0,247000.0,381.38,282.5,98.88,0.0,56.5,2.0,1.0,0.0,0,1,0,1989.0,24.0,0,1
2023-03-02,1342128.0,3,126,"Malminkartanonaukio 4, 00410 Helsinki","60.247356, 24.862015",25.0,3,0.0,155000.0,293.09,258.5,34.59,0.0,47.0,2.0,2.0,0.0,1,0,0,1982.0,34.0,1,1
2023-03-02,17166106.0,3,136,"Tankomäenkatu 8, A 10, 00950 Helsinki","60.226718, 25.126097",37.0,3,,205000.0,876.9,249.1,627.8,129.85,53.0,2.0,2.0,0.0,1,0,0,,,0,0
2023-03-02,21954842.0,3,188,"Bulevardi 54 A, 00120 Helsinki","60.161249, 24.931506",12.0,3,0.0,380000.0,208.0,208.0,0.0,0.0,40.0,1.0,6.0,0.0,1,1,0,2001.0,98.0,0,0
2023-03-02,1341523.0,3,191,"Rantakartanontie 17, 00910 Helsinki","60.215791, 25.099016",29.0,3,0.0,154000.0,326.43,279.0,47.43,0.0,46.5,2.0,3.0,1.0,1,0,0,1970.0,24.0,1,0
2023-03-02,20129875.0,3,33,"Niittaajankatu 10 B, 00810 Helsinki","60.192028, 25.029915",22.0,3,0.0,309000.0,191.35,191.35,0.0,0.0,44.5,2.0,1.0,0.0,0,0,0,2019.0,65.0,1,0
2023-03-02,21528729.0,3,15,"Hellemäenpolku 6 A, 00350 Helsinki","60.211151, 24.885573",27.0,3,0.0,239000.0,256.75,256.75,0.0,0.0,39.5,2.0,1.0,0.0,0,0,0,1961.0,12.0,0,1
2023-03-02,20713756.0,3,242,"Agricolankatu 7 D, 00530 Helsinki","60.184411, 24.954316",13.0,2,0.0,357000.0,357.79,154.38,203.41,0.0,49.8,2.0,4.0,0.0,0,0,0,1924.0,112.0,0,1
2023-03-02,20277891.0,2,130,"Matinkatu 16 A, 02230 Espoo","60.158143, 24.742065",31.0,3,0.0,187000.0,233.59,190.35,43.24,0.0,47.0,2.0,2.0,0.0,1,0,0,1974.0,112.0,0,0
2023-03-02,21093852.0,3,250,"Mannerheimintie 61 A, 00250 Helsinki","60.19053, 24.915115",16.0,3,0.0,324000.0,614.13,332.44,281.69,0.0,52.0,2.0,3.0,0.0,0,0,1,1938.0,27.0,0,0
2023-03-02,20153951.0,3,255,"Mäkelänkatu 23 C, 00550 Helsinki","60.193893, 24.958798",18.0,2,0.0,230000.0,512.3,235.0,277.3,0.0,40.0,2.0,1.0,0.0,0,0,0,1925.0,89.0,0,1
2023-03-02,10148385.0,3,4,"Porvoonkatu 21 E, 00510 Helsinki","60.191055, 24.945578",16.0,3,0.0,379000.0,196.28,196.28,0.0,0.0,57.0,2.0,4.0,0.0,1,0,0,1959.0,64.0,1,0
2023-03-02,10148110.0,1,75,"Timanttikiteenkuja 4 A, 01700 Vantaa","60.319633, 24.853082",42.0,3,0.0,224400.0,180.4,180.4,0.0,0.0,44.0,1.0,6.0,0.0,1,0,0,2018.0,45.0,0,0
2023-03-02,948767.0,3,93,"Väinö Auerin katu 15, 00560 Helsinki","60.204734, 24.959558",25.0,3,0.0,335000.0,606.4200000000001,270.38,336.04,0.0,51.5,2.0,2.0,0.0,1,1,0,2012.0,65.0,1,0
2023-03-02,21887409.0,3,88,"Snellmaninkatu 16 C, 00170 Helsinki","60.174323, 24.952803",8.0,3,0.0,318000.0,276.25,212.5,63.75,0.0,42.5,2.0,1.0,0.0,0,0,0,1910.0,39.0,1,1
2023-03-02,67112.0,3,194,"Vanajantie 13-15 A, 00510 Helsinki","60.193042, 24.958341",17.0,3,0.0,295000.0,202.5,165.0,37.5,0.0,37.5,1.0,1.0,0.0,0,0,0,1921.0,,1,1
2023-03-02,,1,267,"Viertolankuja 6, 01300 Vantaa","60.29065, 25.019741",39.0,3,0.0,245000.0,175.78,175.78,0.0,0.0,44.5,2.0,6.0,0.0,1,1,0,2013.0,71.0,0,0
2023-03-02,21097531.0,3,30,"Orioninkatu 4 C, 00550 Helsinki","60.193983, 24.965825",17.0,3,0.0,208000.0,212.4,183.6,28.8,0.0,36.0,1.0,1.0,0.0,0,0,0,1962.0,40.0,0,0
2023-03-02,66632.0,2,159,"Ilmakuja 4 B, 02210 Espoo","60.170953, 24.723208",38.0,3,0.0,215000.0,289.1,253.7,35.4,0.0,59.0,2.0,3.0,1.0,1,1,0,1984.0,,0,0
2023-03-02,1394.0,2,159,"Piispanportti 7 A34, 02240 Espoo","60.164168, 24.732516",37.0,3,1.0,349125.0,390.26,194.75,195.51,0.0,47.5,2.0,6.0,0.0,1,0,0,2023.0,63.0,0,0
2023-03-02,17165017.0,2,26,"Toppelundintie 3, 02170 Espoo","60.159898, 24.787927",34.0,3,,262000.0,307.87,287.86,20.01,0.0,44.0,2.0,3.0,0.0,1,0,0,1967.0,,0,0
2023-03-02,20676737.0,3,166,"Poutamäentie 13 C, 00360 Helsinki","60.219244, 24.852308",32.0,3,0.0,245000.0,413.1,204.12,208.98,0.0,47.5,2.0,6.0,0.0,1,0,0,1959.0,160.0,0,0
2023-03-02,66941.0,2,153,"Haukilahdenkatu 1 A, 02200 Espoo","60.170188, 24.764177",26.0,3,0.0,385000.0,190.0,190.0,0.0,0.0,47.5,2.0,17.0,0.0,1,1,0,2017.0,,0,0
2023-03-02,17165016.0,2,262,"Anna Sahlsténin katu 6, 02600 Espoo","60.212985, 24.827897",36.0,3,1.0,318006.0,695.43,480.25,215.18,0.0,56.5,3.0,7.0,0.0,1,1,0,2023.0,,0,0
2023-03-02,1342093.0,3,273,"Maakaari 5, 00790 Helsinki","60.229048, 25.026762",33.0,3,0.0,229000.0,191.25,191.25,0.0,0.0,42.5,2.0,3.0,0.0,1,0,0,2017.0,28.0,0,0
2023-03-02,545440.0,3,164,"Veräjä 8 E, 00650 Helsinki","60.231406, 24.973433",22.0,5,1.0,275400.0,435.55,265.5,170.05,250.75,59.0,3.0,2.0,0.0,1,0,0,2023.0,33.0,0,0
2023-03-02,545454.0,3,164,"Veräjä 8 E, 00650 Helsinki","60.231406, 24.973433",22.0,5,1.0,210900.0,256.25,126.0,130.25,119.0,34.0,1.0,5.0,1.0,1,0,0,2023.0,33.0,0,0
2023-03-02,21393582.0,1,237,"Unikkotie 18 B, 01300 Vantaa","60.292661, 25.032578",25.0,1,0.0,159000.0,334.09,272.5,61.59,0.0,54.5,2.0,4.0,1.0,1,1,0,1984.0,29.0,0,1
2023-03-02,21055980.0,3,30,"Hämeentie 77 A, 00550 Helsinki","60.195399, 24.963531",16.0,3,0.0,338000.0,408.75,408.75,0.0,0.0,54.5,2.0,2.0,0.0,1,0,0,1954.0,36.0,0,1
2023-03-02,1337237.0,2,130,"Etuniementie 3, 02230 Espoo","60.160192, 24.72263",36.0,3,0.0,259800.0,171.0,171.0,0.0,0.0,38.0,2.0,1.0,0.0,0,0,0,2016.0,19.0,0,0
2023-03-02,1341137.0,3,220,"Aallonhalkoja 5, 00540 Helsinki","60.181686, 24.978621",22.0,3,0.0,325000.0,1100.1499999999999,154.35,945.8,0.0,31.5,1.0,4.0,0.0,1,0,0,2020.0,89.0,1,0
2023-03-02,21224119.0,2,236,"Poutapolku 3 A, 02110 Espoo","60.181972, 24.813729",28.0,2,0.0,324000.0,378.61,178.89,199.72,0.0,52.5,2.0,1.0,0.0,0,0,0,1956.0,59.0,0,0
2023-03-02,21271119.0,2,112,"Leppävaarankatu 17 C, 02600 Espoo","60.217737, 24.80389",27.0,3,0.0,298000.0,310.05,286.65,23.4,0.0,58.5,2.0,1.0,0.0,1,1,0,2001.0,39.0,1,0
2023-03-02,20346779.0,3,55,"Fleminginkatu 15 B, 00500 Helsinki","60.186508, 24.953475",15.0,3,0.0,365000.0,275.0,275.0,0.0,0.0,50.0,2.0,6.0,1.0,0,0,0,1930.0,60.0,1,0
2023-03-02,21004438.0,1,128,"Laajaniityntie 8 A, 01620 Vantaa","60.277749, 24.848111",31.0,3,0.0,189000.0,420.93,237.3,183.63,0.0,56.5,2.0,5.0,0.0,1,0,0,1970.0,98.0,0,1
2023-03-02,20460440.0,3,15,"Tunnelitie 1 A, 00320 Helsinki","60.216022, 24.898953",21.0,3,0.0,266000.0,333.0,193.5,94.5,0.0,45.0,2.0,3.0,1.0,1,0,0,1959.0,15.0,1,0
2023-03-02,948736.0,3,135,"Pihlajatie 46, 00270 Helsinki","60.196481, 24.899519",21.0,3,0.0,269000.0,252.05,177.5,74.55,0.0,35.5,2.0,2.0,0.0,0,0,0,1946.0,36.0,1,0
2023-03-02,1341615.0,3,109,"Lehtisaarentie 2, 00340 Helsinki","60.181489, 24.850927",27.0,3,0.0,279000.0,490.5,490.5,0.0,0.0,54.5,2.0,3.0,0.0,1,0,0,2013.0,42.0,0,0
2023-03-02,945267.0,1,204,"Harjurinne 13 b, 01390 Vantaa","60.318861, 25.006674",43.0,5,1.0,359000.0,0.0,0.0,0.0,0.0,51.0,3.0,1.0,0.0,0,1,0,2023.0,2.0,0,0
2023-03-02,,3,255,"Eurantie 12 A 1, 00550 Helsinki","60.196091, 24.961924",16.0,3,0.0,309000.0,377.2,184.0,193.2,0.0,46.0,2.0,2.0,0.0,0,0,0,1928.0,80.0,0,0
2023-03-02,70042796.0,3,89,"Turumankatu 7 D11, 00590 Helsinki","60.167105, 25.017952",39.0,4,1.0,229400.0,651.36,225.68,425.68,0.0,31.0,1.0,3.0,0.0,1,0,0,2023.0,45.0,0,0
2023-03-02,10145073.0,3,16,"Hietaniemenkatu 10 F, 00100 Helsinki","60.169791, 24.923856",12.0,3,0.0,362800.0,747.2,240.0,507.2,0.0,40.0,2.0,4.0,0.0,0,0,0,1911.0,41.0,0,0
2023-03-02,70042635.0,3,89,"Turumankatu 7 D29, 00590 Helsinki","60.166184, 25.018798",40.0,4,1.0,299500.0,848.85,294.84,554.01,0.0,40.5,2.0,7.0,0.0,1,0,0,2023.0,45.0,0,0
2023-03-02,10145036.0,3,274,"Rastilantie 2 C, 00980 Helsinki","60.212199, 25.133966",38.0,3,0.0,179850.0,277.83,277.83,0.0,0.0,57.0,2.0,2.0,0.0,1,0,0,1972.0,232.0,0,1
2023-03-02,10145935.0,3,108,"Pohjoiskaari 8 A, 00200 Helsinki","60.160138, 24.891911",20.0,3,0.0,395000.0,265.5,265.5,0.0,0.0,58.5,2.0,5.0,1.0,0,0,0,1954.0,50.0,0,1
2023-03-02,10147174.0,3,227,"Sibeliuksenkatu 4 B, 00260 Helsinki","60.182801, 24.92415",11.0,3,0.0,248000.0,120.6,120.6,0.0,0.0,32.0,1.0,4.0,0.0,0,0,0,1954.0,61.0,0,0
2023-03-02,20557575.0,1,75,"Jaspiskuja 6 C, 01700 Vantaa","60.318017, 24.847755",38.0,3,0.0,181500.0,478.54,137.35,341.19,0.0,33.5,2.0,3.0,0.0,1,0,0,2018.0,62.0,0,0
2023-03-02,66996.0,3,98,"Ilomäentie 11 A, 00840 Helsinki","60.181638, 25.059173",30.0,3,0.0,178000.0,184.5,184.5,0.0,0.0,41.0,2.0,4.0,0.0,1,0,0,1973.0,,0,0
2023-03-02,1341516.0,1,168,"Väinö Tannerin tie 17, 01510 Vantaa","60.290231, 24.945602",50.0,2,0.0,214000.0,207.38,207.38,0.0,0.0,52.5,2.0,1.0,0.0,0,0,0,2008.0,59.0,1,0
2023-03-02,1341486.0,1,259,"Piikkirinne 3 A 17, 01650 Vantaa","60.257676, 24.830594",38.0,5,1.0,264891.75,818.2,214.2,604.0,0.0,51.0,3.0,4.0,0.0,1,1,0,2024.0,40.0,0,0
2023-03-02,1341485.0,1,259,"Piikkirinne 3 A 14, 01650 Vantaa","60.257676, 24.830594",38.0,5,1.0,196826.85,587.4,138.6,448.8,0.0,33.0,2.0,3.0,0.0,1,0,0,2024.0,40.0,0,0
2023-03-02,1339594.0,3,255,"Aleksis Kiven katu 37, 00520 Helsinki","60.194772, 24.940406",18.0,3,0.0,369000.0,250.13,250.13,0.0,0.0,57.5,2.0,1.0,0.0,1,1,0,2012.0,49.0,0,0
2023-03-02,66461.0,3,182,"Näyttelijäntie 4 A, 00400 Helsinki","60.226564, 24.896334",30.0,3,0.0,279000.0,320.64,230.4,90.24,0.0,48.0,2.0,5.0,0.0,1,0,0,1954.0,,0,1
2023-03-02,21377393.0,2,159,"Piispanpiha 4 A, 02200 Espoo","60.164112, 24.734725",36.0,3,0.0,285000.0,254.8,254.8,0.0,0.0,52.0,2.0,6.0,1.0,1,0,0,2011.0,38.0,1,0
2023-03-02,66992.0,2,130,"Matinpuronkuja 1 D, 02230 Espoo","60.162601, 24.755376",28.0,3,0.0,248000.0,791.0,135.0,656.0,0.0,37.5,2.0,2.0,0.0,1,0,0,2017.0,,0,0
2023-03-02,21827856.0,2,159,"Sammalkallionkuja 2 B, 02210 Espoo","60.176113, 24.733438",33.0,2,0.0,189000.0,266.76,239.4,27.36,0.0,56.5,2.0,5.0,1.0,1,0,0,1971.0,110.0,0,0
2023-03-02,21647895.0,1,8,"Lipstikkakuja 1 B, 01400 Vantaa","60.336971, 25.062844",42.0,3,0.0,186000.0,332.0,240.7,91.3,0.0,41.5,2.0,3.0,0.0,1,0,0,2020.0,37.0,1,0
2023-03-02,70062156.0,3,255,"Sturenkatu 37-41 B, 00550 Helsinki","60.195677, 24.959785",18.0,1,0.0,190000.0,215.6,148.4,67.2,0.0,35.0,1.0,1.0,0.0,0,0,0,1923.0,138.0,1,1
2023-03-02,10149370.0,3,251,"Tehtaankatu 12 D, 00140 Helsinki","60.15842, 24.949797",13.0,2,0.0,298000.0,358.36,170.0,188.36,0.0,34.0,1.0,3.0,0.0,0,0,0,1929.0,94.0,0,0
2023-03-02,21925768.0,2,26,"Ahvenkuja 1 C, 02170 Espoo","60.166261, 24.7766",31.0,3,0.0,305000.0,279.2,238.5,40.7,0.0,53.0,2.0,1.0,0.0,0,1,0,1964.0,29.0,1,1
2023-03-02,7970334.0,1,128,"Martinlaaksonkuja 1 A17, 01620 Vantaa","60.276122, 24.84619",33.0,5,1.0,251000.0,169.1,169.1,0.0,0.0,44.5,2.0,4.0,0.0,0,0,0,2022.0,59.0,0,0
2023-03-02,7970327.0,1,128,"Martinlaaksonkuja 1 A10, 01620 Vantaa","60.276122, 24.84619",33.0,5,1.0,246000.0,169.1,169.1,0.0,0.0,44.5,2.0,3.0,0.0,0,0,0,2022.0,59.0,0,0
2023-03-02,7987022.0,3,255,"Sammatintie 11 as. 2, 00550 Helsinki","60.198546, 24.955563",23.0,4,1.0,301600.0,619.2,290.4,328.8,0.0,33.0,1.0,1.0,0.0,0,0,0,2023.0,29.0,0,0
2023-03-02,7987021.0,3,255,"Sammatintie 11 as. 1, 00550 Helsinki","60.198546, 24.955563",23.0,4,1.0,334050.0,754.32,382.8,371.52,0.0,43.5,2.0,1.0,0.0,0,0,0,2023.0,29.0,0,0
2023-03-02,7960400.0,3,60,"Vanhaistentie 1 b A13, 00420 Helsinki","60.240841, 24.886028",28.0,5,1.0,253900.0,848.32,300.8,547.52,0.0,47.0,2.0,4.0,0.0,0,0,0,2022.0,56.0,0,0
2023-03-02,70004870.0,3,108,"Gyldénintie 2 AS 2, 00200 Helsinki","60.158816, 24.876697",12.0,4,1.0,359100.0,311.83,115.9,195.93,116.51,30.5,1.0,2.0,0.0,0,0,0,2023.0,51.0,0,0
2023-03-02,7960437.0,3,60,"Vanhaistentie 1 b B51, 00420 Helsinki","60.240935, 24.885659",28.0,5,1.0,254900.0,847.48,297.6,549.88,0.0,46.5,2.0,5.0,0.0,0,0,0,2022.0,56.0,0,0
2023-03-02,7987046.0,3,255,"Sammatintie 11 as. 25, 00550 Helsinki","60.198546, 24.955563",23.0,4,1.0,361590.0,811.44,409.2,402.24,0.0,46.5,2.0,6.0,0.0,0,0,0,2023.0,29.0,0,0
2023-03-02,1341941.0,1,237,"Kielotie 34 C 76, 01300 Vantaa","60.295671, 25.038107",24.0,5,1.0,276790.0,400.0,204.0,196.0,179.0,51.0,2.0,1.0,0.0,0,0,0,2023.0,26.0,0,0
